"","V1_v_high","V1_v_low","V1_v_med","V1_v_vhigh","V2_v_high","V2_v_low","V2_v_med","V2_v_vhigh","V3_v_2","V3_v_3","V3_v_4","V3_v_5more","V4_v_2","V4_v_4","V4_v_more","V5_v_big","V5_v_med","V5_v_small","V6_v_high","V6_v_low","V6_v_med","V7"
"1685",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1687",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1688",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"good"
"1689",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"vgood"
"1690",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1691",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"good"
"1692",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1694",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"acc"
"1696",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1697",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"good"
"1700",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"good"
"1701",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"vgood"
"1702",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1703",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1704",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1705",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1706",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1707",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1708",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1711",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1712",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"acc"
"1713",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"good"
"1715",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"good"
"1716",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"vgood"
"1717",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1718",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"good"
"1719",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1720",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1721",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1722",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"good"
"1723",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1725",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"vgood"
"1726",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1727",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"good"
"1728",0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
